552,"CARREFOUR IASI","Str. Bucium, nr. 36, IASI",47.145043,27.610573,""
537,"CARREFOUR UNIRII","Bd Corneliu Coposu, nr 2, Sector 3, Bucuresti",44.428869,26.105817,""
1614,"Calea Bucuresti, 36","Calea Bucuresti, Nr. 36",44.866705,24.882742,""
1646,"Calea Circumvalatiunii, 35","Str. Circumvalutiunii, Nr. 35",45.75989,21.216942,""
7545,"Calea Dragasani, 11","Calea Dragasani, 11",44.842924,24.851688,""
8048,"Calea Motilor, nr 215","Calea Motilor, nr 215",46.092211,23.553822,""
11647,"Cluj Napoca Fabricii 11","Strada Fabricii, nr.11, bl. F5, ap.",46.7796,23.614,""
3384,"Cluj-Napoca/21 Dec 1989","Str. 21 Decembrie, nr. 95-97",46.777305,23.608332,""
9332,"Constanta Salcamilor","STR. SALCAMILOR NR.11, CONSTANTA",44.190999,28.635191,""
11167,"Constanta/Aurel Vlaicu","Constanta , Aurel Vlaicu, 158",44.17804058,28.59811896,""
3192,"Constanta/Baba Novac","Str. Baba Novac, nr. 195",44.189053,28.610369,""
3200,"Constanta/I.C. Bratianu","Bld. I. C. Bratianu, nr. 140",44.170694,28.604558,""
3265,"Constanta/Industriei Mici","Str. Industriei Mici, nr. 1",44.174336,28.635378,""
3587,"Craiova 5","B-dul. Nicolae Romanescu, nr. 39",44.295941,23.800141,""
6937,"Craiova 6","Str. Brestei, nr. 185",44.324389,23.772461,""
3212,Craiova/Bucuresti,"Calea Bucureşti, nr. 115",44.31545,23.826521,""
3230,Craiova/Caracal,"Str. Caracal , nr. 150 A",44.301547,23.820181,""
3173,"Craiova/George Enescu","Str. George Enescu, nr. 72 B, C, D",44.331419,23.782869,""
3211,Craiova/Maramures,"Str. Maramureş, nr. 4",44.326466,23.813131,""
7980,"Curtea de Argeș","Str. Barajului, nr. 10",45.144894,24.673525,""
10737,"Dambovitei 12-18","Dambovitei Nr. 12-18, Cluj Napoca",46.7799773,23.6180641,""
8816,"EXPR Bucuresti Unirii","Bdul. Unirii, nr 21",44.4274616,26.0973521,""
11313,"EXPRESS BUCURESTI PIATA ROSETTI","Piata Rosetti nr. 3, sector 2",44.4367131,26.1039942,""
10641,"EXPRESS IASI ESPLANADA","Str. Vasile Lupu nr. 82A si str. Han Tatar nr. 2",47.1598974,27.6109026,""
10647,"EXPRESS IASI PALAS","Palas Campus, Cladirea C+D, Str. Sf. Andrei, Nr. 39A",47.1569397,27.5787701,""
7882,"Expr CLUJ A. VLAICU8","Str, Aurel Vlaicu nr.8",46.7784032,23.6181303,""
8045,"Express Bucucuresti Ion Campineanu","Str. Ion Campineanu, nr. 11",44.43719,26.099013,""
7792,"Express Cluj Opera","Str. Baba-Novac nr. 19, Piata Stefan cel Mare nr.18",46.7701617,23.5970636,""
7774,"Express Iasi Costache Negri","Str. Costache Negri, nr. 12, Bl. G3, Et. Parter, Ap. Spatiu,",47.162273,27.590231,""
7522,"Express Iasi Gemi","Calea Galata, nr. 5-9, Bloc F3A, parter, Iasi,Judetul Iasi",47.1533203,27.5706596,""
11582,"Iasi Silvestru 11","Stradela Silvestru, nr.11, parter",47.1617,27.5739,""
7319,"Iasi Strapungere Silvestru 12","Strada Strapungerea Silvestru 12,",47.1674,27.569,""
3197,Iasi/Chimiei,"Bld. Chimiei, nr. 2A",47.153342,27.604882,""
3140,"Iasi/Pantelimon Halipa","Str. Pantelimon Halipa, nr. 3C",47.151981,27.572725,""
3244,Iasi/Primaverii,"Blvd. Primaverii, nr. 2",47.147546,27.593115,""
3142,"Iasi/Vasile Lupu","Str. Vasile Lupu, nr. 78",47.159956,27.610127,""
1385,"Kaufland Iasi Chimiei","Str. Chimiei, nr 2D",47.152081,27.606014,""
1413,"Kaufland Iasi Pavlov","Str. Teodor Răşcanu, Nr. 6A",47.161331,27.575749,""
8021,"Kaufland Iasi Tatarasi","Str.Aurel Vlaicu, Nr 54 A",47.15608125,27.62618577,""
751,"MARKET IASI","Str. Arcu nr. 29, Iasi",47.168953,27.56838,""
747,"MARKET IASI CIURCHI","str. Ciurchi nr. 146-150, parter, judetul Iasi",47.15585,27.624217,""
744,"MARKET IASI HALA CENTRALA","Str Anastasie Panu, Nr 46",47.161484,27.590418,""
743,"MARKET IASI IULIUS MALL","Complex Tudor Vladimirescu, Bd Tudor Vladimirescu, fara numar, Centrul Comercial Iulius Mall",47.155229,27.605797,""
749,"MARKET IASI MOLDOVA NOU","Str. Palat nr. 1, Iasi",47.160112,27.587583,""
599,"MARKET IASI TATARASI","Iaşi, Strada Tătăraşi nr. 73-75, judeţul Iaşi",47.162605,27.605356,""
6341,"MARKET PASCANI","str. 1 Decembrie 1918, nr. 62-64",47.2507,26.723802,""
806,"MARKET TIMISOARA PIATA 700","Str. Coriolan Brediceanu, nr.6 A",45.756383,21.222808,""
2114,"MI ACADEMIEI","ACADEMIEI, NR.2. PARTER",44.43419444,26.09961111,""
9497,"MI AGARBICEANU","ALEEA ION AGARBICEANU NR. 3-11",44.42383,26.171631,""
2299,"MI BRATIANU 2","I.C. BRATIANU, NR. 20",44.43225,26.10297222,""
9528,"MI Codrii Neamtului","CODRII NEAMȚULUI NR. 15, BLOC",44.421367,26.173717,""
9560,"MI EROILOR CJ","BD. EROILOR NR. 21, PARTER, AP",46.769944,23.593333,""
2306,"MI GHITA SERBAN","SOLDAT GHITA SERBAN NR. 55, DEMISOL",44.415,26.17277778,""
6421,"MI INDEPENDENTEI IS","BD. INDEPENDENTEI NR. 33, BL.",47.166246,27.590023,""
1841,"MI MINIS","STR.C-TIN.BRÎNCUŞI, NR.23, BL T4-T5",44.43052778,26.16505556,""
9654,"MI NATIONALA IS","SOS. NATIONALA, ET.PARTER, 55",47.151966,27.586227,""
6957,"MI NEWTON IS","VASILE LUPU NR. 78, BL. N6, PA",47.159413,27.60962,""
2094,"MI PALEOLOGU","CALEA MOSILOR NR. 101",44.43636111,26.11075,""
6402,"MI PODU ROS IS","STR. NICOLINA, BL. F, SC. E SI",47.149859,27.588052,""
2129,"MI REGINA ELISABETA","BDUL REGINA ELISABETA NR. 50",44.43486111,26.08966667,""
1812,"MI TITAN","STR. LIVIU REBREANU, NR. 13-15",44.42577778,26.16541667,""
1951,"MI TITAN MALL","BDUL LIVIU REBREANU, NR.6",44.42386111,26.16136111,""
9993,"MI VAMA VECHE IS","GARII NR. 22",47.163574,27.58255,""
7305,"Market Brasov Muresanilor","Str. Sfantul Ioan, nr. 2, parter, ap. 1",45.644624,25.590073,""
8246,"Market Minis","Aleea Barajul Dunarii nr. 3",44.428679,26.167586,""
8158,"Oradea 6","Str. Ogorului 154 A",46.777305,23.608332,""
11320,"Oradea Decebal 18B","Bulevardul Decebal, nr. 18B Bulevardul Decebal, nr. 18, bl. D 1",47.0658,21.9236,""
11306,"Oradea Piata Unirii 7","Strada Unirii, numarul 7,Oradea",47.0536,21.928,""
3286,Oradea/Borsului,"Calea Borsului, nr. 6C",47.076183,21.901843,""
3189,Oradea/Fabricilor,"Str. Fabricilor, nr. 2",47.083741,21.916788,""
3159,"Oradea/Tudor Vladimirescu","Bld. T. Vladimirescu, nr. 87",47.063309,21.913303,""
6450,"PROFI BUCURESTI BLD.1 DECEMBRIE1918","Bulevardul 1 Decembrie 1918 nr.21",44.4241,26.1776,""
6318,"PROFI BUCURESTI N. GRIGORESCU 20","B-dul Nicolae Grigorescu nr 20",44.4213334,26.1637942,""
5381,"PROFI IASI CIURCHI","Str.Ciurchi Nr 121,Parter",47.15536926,27.62031706,""
5897,"PROFI IASI(ALEXANDRU PIATA)","Bd. Alexandru cel Bun Nr.22,Bl.H8",47.16229679,27.56789148,""
5940,"PROFI IASI(INDEPENDENTEI)","Bd.Independentei nr 19-25",47.16639927,27.58765867,""
5903,"PROFI IASI(METALURGIEI)","Bd.Chimiei Nr.35,Bl. F2-1, SC. A,B,",47.15242947,27.61765507,""
5426,"PROFI PLOIESTI DELTA","Str Deltei nr 1",44.94819381,25.99668324,""
3143,Pascani/Moldovei,"Str. Moldovei, nr.17",47.247666,26.712998,""
3162,Petrosani/Oituz,"Str. Oituz, nr. 2 A",45.407228,23.372816,""
8115,"Pitesti 5","Str. Depozitelor nr 17",44.8661399,24.87061834,""
3155,"Pitesti/Nicolae Balcescu","Bld. Nicolae Bălcescu, nr. 165",44.876217,24.844833,""
3205,Pitesti/Petrochimistilor,"Str. Petrochimiştilor, nr. 2-119",44.839744,24.896421,""
3252,Pitesti/Razboieni,"Str. Razboieni, nr. 1",44.845857,24.876294,""
7104,"Ploiesti 4","Piata 1 Decembrie, nr. 1",44.927028,26.034278,""
8151,"Ploiesti 6","Str. Targovistei, nr. 4",44.940841,25.989378,""
3190,Ploiesti/Libertatii,"Str. Libertăţii, 2A",44.9275,25.991167,""
3170,Ploiesti/Republicii,"Bld. Republicii, nr. 291",44.950933,25.999067,""
9184,Rebreanu,"Rebreanu, 6A, Bucuresti",44.424559,26.161408,""
9955,"SG 1 DECEMBRIE 1918 1","BD. 1 DECEMBRIE 1918, NR. 1, BL. 9, PARTER",44.425911,26.17850139,""
2107,"SG 1 DECEMBRIE 25","BD1 DECEMBRIE 1918 NR25, BLOC 46",44.42297222,26.17763889,""
2070,"SG 1 DECEMBRIE 28","BD. 1 DECEMBRIE 1918 NR. 28 – 30 ,",44.42694444,26.17813889,""
9752,"SG 13 DECEMBRIE 117","13 SEPTEMBRIE NR 117, AP PARTE",45.66425,25.608417,""
2031,"SG A. CALINESCU 26","STR. ARMAND CALINESCU NR. 26 , SECT",44.43936111,26.10955556,""
2178,"SG AUREL VLAICU 107","BD. AUREL VLAICU NR107, BLOC AV4, P",44.17611111,28.60505556,""
9774,"SG BARAOLT 3A","BARAOLT NR. 3A, BL. E, PARTER",44.934413,25.987888,""
2029,"SG C BUCURESTI 24","STR. CALEA BUCURESTI, NR. 24,BL. S4",45.64575,25.62075,""
9781,"SG CAL. BUCURESTI 89","CALEA BUCURESTI NR. 89",46.781686,23.611528,""
9784,"SG CAMIL PETRESCU 3A","STR. CAMIL PETRESCU, NR. 3A, E",45.66808,25.614665,""
2232,"SG CAROL 23","BD-UL CAROL I,NR.23, BLOC P+9, PART",44.43594444,26.10494444,""
6397,"SG CIOCARLIEI 43-45","CIOCARLIEI NR. 43-45, P, AP. 4",46.779917,23.613667,""
9798,"SG CIRCUMVALATIUNII 49","CIRCUMVALATIUNII NR. 49, BL.51",45.76323,21.220473,""
9809,"SG COLONEL NICOLAE IOSIF ALBU 62","IOSIF ALBU NR. 62 B",44.41718,26.177268,""
7072,"SG CONSTANTA 10","CONSTANTA NR. 10",46.775148,23.594946,""
2253,"SG COVACI 14","COVACI NR. 14, PARTER",44.43041667,26.10247222,""
9802,"SG Ciurchi 121M","STR. CIURCHI NR. 121M",47.155527,27.620768,""
2254,"SG D. CANTEMIR 2B","BD-UL DIMITRIE CANTEMIR NR. 2B, BL",44.42444444,26.10330556,""
2277,"SG DACIA 22","BD-UL DACIA NR. 22, PARTER",44.44677778,26.09555556,""
2072,"SG DIONISIE LUPU 64","STR. DIONISIE LUPU NR.64-66",44.44355556,26.10133333,""
9813,"SG DIONISIE MIC 60","DIONISIE CEL MIC NR. 60, BL. 4",44.1907,28.62348,""
9820,"SG DOROBANTILOR 20","DOROBANTILOR NR. 18-20",46.771553,23.602072,""
2062,"SG E GRIGORESCU 1","STR. EREMIA GRIGORESCU, NR. 1, PART",44.44430556,26.10355556,""
2263,"SG EDGAR QUINET 8-10","EDGAR QUINET NR. 8-10, PARTER",44.43558333,26.09913889,""
2188,"SG ELISABETA 25","BD. REGINA ELISABETA NR. 25, PARTER",44.43397222,26.09736111,""
9831,"SG FABRICII 4","STR. FABRICII, NR. 4, AP. 280",46.78291,23.622428,""
2162,"SG FERDINAND 118","BD. FERDINAND NR.118, BLOC MTTC",44.16972222,28.63183333,""
9839,"SG GHEORGHE LAZAR 40","GHEORGHE LAZAR NR. 40",45.762227,21.214256,""
2459,"SG GORUNULUI 7B","STR. GORUNULUI 7B, P",46.77930667,23.60561639,""
9856,"SG IOAN DRAGALINA 47","GENERAL IOAN DRAGALINA, NR. 47",45.749556,21.207512,""
2110,"SG ION CAMPINEANU 26","STR. ION CAMPINEANU NR.26",44.438,26.09511111,""
2351,"SG ITALIANA 18","ITALIANA NR.18, P",44.43855556,26.10747222,""
2039,"SG J.L CALDERON 57","STR. J.L. CALDERON , NR. 57",44.44152778,26.10483333,""
2143,"SG KOGALNICEANU 1","BD. KOGALNICEANU, NR. 1",44.43511111,26.08791667,""
9868,"SG M. CEL BATRAN 1","STR. MIRCEA CEL BATRAN NR. 1",47.155656,27.569135,""
2136,"SG MANTULEASA 22","MANTULEASA NR. 22, PARTER",44.43588889,26.11355556,""
2055,"SG N. BALCESCU 27-33","BD. N. BALCESCU NR. 27-33, SECT.1,",44.43938889,26.10086111,""
9875,"SG N. BALCESCU 3-5","BD. N. BALCESCU NR. 3-5, PARTE",44.4368,26.100455,""
2069,"SG N. GRIGORESCU 20","BD. N. GRIGORESCU NR.20, PARTER",44.42127778,26.16302778,""
2244,"SG N.GRIGORESCU 20/2","BD-UL NICOLAE GRIGORESCU, NR. 20",44.42166667,26.16352778,""
2067,"SG NATIUN.UNITE 3-5","PIATA NATIUNILE UNITE NR3-5, BLOCB2",44.42905556,26.09536111,""
2041,"SG NATIUNILE UNITE 8","BLD NATIUNILE UNITE NR. 8, BLOC 104",44.43008333,26.09197222,""
9886,"SG OCTAVIAN GOGA 9","OCTAVIAN GOGA, NR. 9, BL 290,",45.663193,25.606682,""
6992,"SG PANT. HALIPA 4A","PANTELIMON HALIPA, NR. 4A, BL.",47.16972,27.57063,""
9891,"SG Palat 1","STR PALAT NR 1, PARTER",47.159663,27.58788,""
2463,"SG REPUBLICII 197","BD.REPUBLICII, NR.197,SC.2,P,AP.A2",44.95115972,26.00043806,""
2239,"SG SOVEJA 55","SOVEJA NR. 55, BLOC 18, SC. B, PART",44.19658333,28.62422222,""
2056,"SG SPLAIUL UNIRII 8","SPLAIUL UNIRII NR. 8, BLOC B4, PART",44.42497222,26.10741667,""
2219,"SG STELIAN MIHALE 19","STELIAN MIHALE NR. 19",44.41547222,26.16752778,""
2457,"SG Sfanta Vineri 21A","SFANTA VINERI NR.21A, P",44.43063889,26.10694444,""
9915,"SG Sfanta Vineri 25","SFANTA VINERI NR. 25, BL. 105C",44.429493,26.10829,""
2444,"SG TIMIS 12","TIMIS, NR.12, P",45.76572222,21.21786111,""
2446,"SG TRAIAN 36","TRAIAN, NR.36, CORP A, PARTER",46.77858667,23.59128667,""
2216,"SG TULCEI 10","TULCEI NR. 10, BLOC TM3, PARTER",44.20177778,28.61941667,""
1969,"SG UNIRII 23","BD. UNIRII NR. 23, BLOC 13, PARTER",44.42791667,26.09933333,""
2421,"SG VALEA CETATII 17","BD-UL VALEA CETATII NR.17, BL A27C",45.63297222,25.60616667,""
2098,"SG VASILE GOLDIS 2A","ALEEA VASILE GOLDIS,NR. 2 A",44.42863889,26.17305556,""
9927,"SG VASILE LASCAR 33","VASILE LASCAR NR. 33, PARTER",44.440657,26.108603,""
9928,"SG VASILE LUPU 152","VASILE LUPU NR. 152, BL. J1-1,",47.153213,27.622228,""
10897,"SOSEAUA NATIONALA 11E, IASI","SOSEAUA NATIONALA 11E, IASI",47.1654845,27.5650481,""
8781,"STR LIVIU REBREANU 30","STR LIVIU REBREANU 30",44.4232102,26.1749627,""
11560,"STR. EROILOR NR,30","STR. EROILOR NR,30, CURTEA DE ARGES",45.159274,24.671476,""
8229,"STR. L. REBREANU 95, ARAD, Jud Arad","STR. L. REBREANU 95, ARAD, Jud Arad",46.1812715,21.2925325,""
1716,"Sos. Buzaului, 16","Sos. Buzaului, Nr. 16, Braila",45.2477622,27.9373409,""
7976,"Stefănești","Str. Fitotron, Nr 2",44.864006,24.914683,""
1525,"Str. 1 Dec 1918, 33","Bdul 1 Dec. 1918, Nr. 33, Sector 3",44.4198466,26.1762712,""
1650,"Str. Aluminiului, 6","Str. Aluminiului, Nr. 6",45.668558,25.598004,""
7042,"Str. Amaradia, nr. 28","Str. Amaradia, nr. 28",44.327052,23.792636,""
1512,"Str. Aristizza Romanescu, Nr. 1","Str. Aristizza Romanescu, Nr. 1",44.335612,23.772802,""
1551,"Str. Bumbacului/Poetului, 1C","Str. Poetului, Nr. 1/C",46.194409,21.3087,""
1635,"Str. Carpatilor, 14","Str. Carpatilor, Nr. 14",45.642811,25.617007,""
1584,"Str. Clujului, 79-83","Str. Clujului, Nr. 81",46.1027642,23.5434542,""
1576,"Str. Condurasilor, 21 - 23","Str. Condurasilor, Nr. 25-27, Ap 1 si 2",46.166006,21.298195,""
6382,"Str. Eliberarii, 1D","Str. Eliberarii, nr. 1D",44.176892,28.623552,""
1712,"Str. Fabricilor, 10","Cal. Calarasilor, nr. 243",45.255296,27.958604,""
1600,"Str. Gradinitei, 25","Str. Gradinitei, Nr. 25",47.246622,26.713044,""
1562,"Str. Mihai Viteazul, 11","Str. Mihai Viteazul, Nr.11",45.418644,23.368562,""
1627,"Str. Milcov, 7","Str. Milcov, Nr. 7",45.244681,27.943905,""
6845,"Str. Nicolae Titulescu, Nr. 3, Arad","Str. Nicolae Titulescu, Nr. 3",46.169355,21.338326,""
1719,"Str. Pantelimon Halipa, 12A","Str. Pantelimon Halipa, Nr 12A, Iasi",47.150252,27.573029,""
1549,"Str. Republicii","Str. Republicii, FN",45.44692,23.388227,""
1634,"Str. Transilvaniei, 74","Str. Transilvaniei, Nr. 74",46.314305,23.724739,""
1701,"Str. Tudor Vladimirescu, 80","Str. Tudor Vladimirescu, Nr. 80, Alba Iulia",46.08542466,23.58730129,""
1542,"Str. Tudor Vladimirescu, 86","Str. Tudor Vladimirescu, Nr. 86",47.062492,21.9127563,""
10940,"Str. Tudor Vladimirescu, nr 115,Calafat, Dolj","Str. Tudor Vladimirescu, nr 115,Calafat, Dolj",43.982478,22.932552,""
1683,"Str. V.V. Stanciu, 213, Sector 4","Str. V.V. Stanciu, Nr. 213, Sector 4",44.4285292,26.1080278,""
6358,"Strada 23 August, 234-238","Strada 23 August Nr. 234-238, Otopeni",44.439663,26.096306,""
7805,"Strada Nicolae Balcescu 3","Strada Nicolae Balcescu 3",46.566908,26.910679,""
7264,"Supeco Iasi","Calea Chisinaului nr. 29, Iasi, jud. Iasi",47.14701879,27.61361837,""
7266,"Supeco Titan","Str. Postavarul, nr. 24-52, Sector 3, Bucuresti",44.41565629,26.17043627,""
7918,"Super Minis","Aleea Barajul Dunarii, Nr 12A",44.428679,26.167586,""
7025,"Timişoara 8","Calea Circumvalatiunii, nr. 4",45.754066,21.216325,""
1630,"Zona microhala, Hipodrom 737","Zona Microhala, Hipodrom",45.264312,27.95369,""
2523,"ATAC by Auchan Bartolomeu","Sos Cristianului nr. 5",45.657251,25.562193,AUCHAN
2552,"AUCHAN BRASOV CORESI","Str. Zaharia Stancu nr. 1",45.672651,25.617222,AUCHAN
8760,"AUCHAN BUCIUM","",47.14322,27.60637,AUCHAN
2531,"AUCHAN CITY CRANGASI","Bd. Constructorilor nr. 16A sector 6",44.457721,26.040401,AUCHAN
2524,"AUCHAN CLUJ IRIS","Bd. Muncii nr. 1-15",46.799491,23.611253,AUCHAN
2525,"AUCHAN CLUJ IULIUS MALL","Str. Alexandru Vaida Voievod nr. 53B",46.772941,23.629104,AUCHAN
8756,"AUCHAN CLUJ VIVIDO","",46.77406968,23.61853212,AUCHAN
2527,"AUCHAN CONSTANTA","Bd. Aurel Vlaicu nr. 220",44.198538,28.609828,AUCHAN
2528,"AUCHAN COTROCENI","Str. Vasile Milea nr. 4 sector 6",44.430546,26.052124,AUCHAN
2529,"AUCHAN CRAIOVA","Calea Bucuresti nr. 80",44.311858,23.832315,AUCHAN
8757,"AUCHAN CRAIOVA UNIVERSITARIA","",44.31798708,23.79912322,AUCHAN
2530,"AUCHAN CRAIOVITA","Calea Severinului nr. 5A",44.32761,23.775139,AUCHAN
8759,"AUCHAN MIROSLAVA","",47.14682,27.5258,AUCHAN
8746,"AUCHAN OBOR","",44.45024316,26.12585055,AUCHAN
2537,"AUCHAN ORADEA","Str. Ogorului nr. 171",47.046624,21.909204,AUCHAN
2540,"AUCHAN PITESTI GAVANA","Str. Dobrogeanu Gherea nr. 1",44.886736,24.830087,AUCHAN
2541,"AUCHAN PLOIESTI","Comuna Blejoi, Sat Blejoi nr. 1200",44.944842,25.964964,AUCHAN
2547,"AUCHAN TIMISOARA","Str Demetriade nr. 1",45.766715,21.228517,AUCHAN
2548,"AUCHAN TIMISOARA NORD","Calea Aradului nr. 56A",45.785643,21.221505,AUCHAN
2551,"AUCHAN VITAN","Calea Vitan nr. 236 sector 3",44.408012,26.139529,AUCHAN
10784,"Auchan Exigent","Bd. Timisoara nr. 14A, Corp C1",44.4288335,26.042061,AUCHAN
10026,"Auchan U Center","Strada. Calea Serban Vodă, Nr. 206-218",44.4129462,26.1023186,AUCHAN
531,"CARREFOUR BRAILA 1","DN 21, Sat Varsatura, Com Chiscani",45.229946,27.937331,CARREFOUR
546,"CARREFOUR BRASOV","Calea Bucurestilor, nr 107",45.631536,25.639697,CARREFOUR
549,"CARREFOUR CONSTANTA","Bd Tomis, nr 391",44.213541,28.606274,CARREFOUR
535,"CARREFOUR MEGA MALL","B-dul Pierre de Coubertin nr. 3-5, Centrul Comercial Mega Mall, nivelul -1",44.4427,26.151984,CARREFOUR
536,"CARREFOUR OBOR","Strada ziduri Mosi, nr. 23, sector 2 Bucuresti",44.451167,26.130611,CARREFOUR
543,"CARREFOUR ORADEA","Str Nufarului, nr 30",47.036168,21.948602,CARREFOUR
544,"CARREFOUR ORADEA ERA","Calea Aradului, nr 62",47.041374,21.903382,CARREFOUR
541,"CARREFOUR ORHIDEEA","Splaiul Independentei, nr 210-210B",44.444796,26.062274,CARREFOUR
539,"CARREFOUR PARK LAKE","Liviu Rebreanu, nr. 4, sector 3, Bucuresti",44.420493,26.150706,CARREFOUR
10653,"CARREFOUR PITESTI2","Str. Tudor Vladimirescu nr. 37, Pitesti, Arges",44.8479783,24.9005581,CARREFOUR
559,"CARREFOUR PLOIESTI","DN 1B, Km 6, com Blejoi",44.966468,25.970757,CARREFOUR
563,"CARREFOUR TIMISOARA","Calea Sagului Nr. 100",45.725789,21.202717,CARREFOUR
540,"CARREFOUR VULCAN","Str. Mihail Sebastian nr. 88",44.417409,26.073378,CARREFOUR
8814,"EXPR Oradea Dacia","B-dul Dacia nr. 60",47.0707545,21.919969,CARREFOUR
11554,"EXPRESS BACAU MILCOV","Str. Milcov nr. 55, Bacau",46.549817,26.918951,CARREFOUR
10032,"EXPRESS BRASOV ARGHEZI","str. Tudor Arghezi, nr 8, bl. 38, Brasov",45.6673748,25.6179047,CARREFOUR
11568,"EXPRESS BRASOV REPUBLICII","Brașov, Strada Republicii nr. 59, ap. 9, jud. Brașov",45.64453,25.592347,CARREFOUR
11067,"EXPRESS BRASOV COSMOPOLIT","Str. Mihai Viteazul, nr. 1, Brasov",45.653541,25.60167,CARREFOUR
11576,"EXPRESS CONSTANTA DEZROBIRII","Strada Dezrobirii nr. 92, lot 1, parter, jud. Constanța",44.179207,28.613276,CARREFOUR
11215,"EXPRESS CONSTANTA STEFAN CEL MARE","Str. Stefan cel Mare nr. 24, bloc M6, parter, jud CT",44.1790723,28.6458941,CARREFOUR
10948,"EXPRESS ORADEA LUCEAFARUL","Str. Episcop Dr. Vasile Coman nr. 5 / bloc Luceafarul",47.053985,21.9126292,CARREFOUR
10511,"EXPRESS TIMISOARA SFINTII APOSTOLI","Str. Sfintii Apostoli Petru si Pavel nr. 21",45.7755699,21.2370511,CARREFOUR
8327,"Expr Alba Iulia Revolutiei","str. Revolutiei 1989, nr 12B",46.0724223,23.5566425,CARREFOUR
8885,"Expr Cluj Scortarilor","Str. Scortarilor, nr. 12",46.77878,23.6039585,CARREFOUR
8806,"Express Brasov Dimitrie Anghel","Str. Dimitrie Anghel nr 20",45.669218,25.576175,CARREFOUR
7600,"Express Brasov Grandis","Str. Stefan Baciu nr. 64, jud. Brasov, Brasov",45.67425696,25.59993623,CARREFOUR
8071,"Express Brasov Iuliu Maniu","Strada Iuliu Maniu, nr 43",45.64985296,25.60217708,CARREFOUR
7791,"Express Brasov LC Babes","Str. Liviu Babes nr 3",45.639235,25.627823,CARREFOUR
